New Zoning,Old Zoning,New maximum residency,Old maximum residency,New maximum sqft.,Old maximum sqft.,Distance to Closest Rapid Transit (meters)
RM-1,R9 RES3,246.75,251.45000000000002,110953.34401003754,112379.88700445232,4120.780352248766
CMX-2,C2 COM1,7.050000000000001,7.050000000000001,2221.3604723650774,2221.3604723650774,4090.1214123173313
CMX-2,C2 COM1,16.45,16.45,6575.034557080362,6575.034557080362,4127.06562815205
CMX-2,C2 COM1,11.75,11.75,5170.351033599567,5170.351033599567,4100.56909764606
RSA-5,R10A RES2,70.5,70.5,93217.47456484105,93217.47456484105,1783.3351521530965
CMX-2,C2 COM1,14.100000000000001,14.100000000000001,5684.519338327002,5684.519338327002,4116.534123671272
RM-1,R9 RES3,270.25,272.6,120924.95556478132,122479.7049934714,4159.83394945083
RM-1,R10 RES3,249.10000000000002,253.8,112044.47742032346,113485.04927287048,4120.504706570153
RSA-3,R5 RES2,105.75,105.75,152399.40458996617,152399.40458996617,4154.402522670195
RSA-3,R5 RES2,239.70000000000002,239.70000000000002,345257.4326405956,345257.4326405956,4326.9141480263
RM-1,R9 RES3,58.75,58.75,25976.598808971532,26310.58365080117,4222.412598996002
RSA-3,R5 RES2,267.90000000000003,267.90000000000003,385187.5244662954,385187.5244662954,4363.821149308298
RSA-5,R10A RES2,68.15,68.15,91117.1777758048,91117.1777758048,1709.7390326362788
ICMX,G2 IND3,16222.050000000001,0.0,7299708.360543825,7299708.360543825,4322.407480587358
RM-1,R9 RES3,761.4,770.8000000000001,342051.0988209927,346448.8986629769,4497.635783193494
CMX-2,C2 COM1,265.55,265.55,118550.16442938367,118550.16442938367,4471.383296125518
RM-1,R9 RES3,98.7,101.05,44038.19195682215,44604.3972819813,4484.377633147906
CMX-2,C2 COM1,11.75,11.75,4273.488956857959,4273.488956857959,4516.32125288179
RM-1,R9 RES3,397.15000000000003,401.85,177825.64699125596,180111.97673828644,4519.9045533245635
RM-1,R9 RES3,105.75,105.75,46863.95784308216,47466.494443921794,4552.899954097339
CMX-2,C2 COM1,11.75,11.75,4447.766982843204,4447.766982843204,4552.151279940678
CMX-2,C2 COM1,18.8,18.8,8426.03798655919,8426.03798655919,4627.479250798218
RSA-1,R3 RES2,51.7,51.7,103037.35337151072,103037.35337151072,5661.056868647827
RSD-3,R2 RES1,94.0,94.0,183097.14403230092,183097.14403230092,7604.495906427328
RSD-3,R2 RES1,47.0,47.0,93001.68313219465,93001.68313219465,7990.915714188074
RSA-5,R9A RES2,103.4,103.4,136426.13092770867,136426.13092770867,2675.1970290209047
RSD-3,R2 RES1,1621.5,1621.5,3105103.771128033,3105103.771128033,4778.314663597004
RSA-2,R4 RES2,103.4,103.4,166863.83655215567,166863.83655215567,4855.648112960111
RSD-3,R2 RES1,47.0,47.0,90723.6312974591,90723.6312974591,7854.225956390551
RSA-1,R3 RES2,28.200000000000003,28.200000000000003,57433.38027483669,57433.38027483669,8288.52853114042
RSA-3,R5 RES2,119.85000000000001,119.85000000000001,172439.03961833802,172439.03961833802,4643.236246141964
RSA-5,R9A RES2,150.4,150.4,198795.8632258517,198795.8632258517,2991.8617249379877
RSA-2,R4 RES2,56.400000000000006,56.400000000000006,92940.629237121,92940.629237121,4350.623210263388
RSA-5,R9A RES2,84.60000000000001,84.60000000000001,112619.24408955724,112619.24408955724,2609.987255683939
CMX-2.5,C2 COM1,225.60000000000002,180.95000000000002,101416.28198340624,81133.025586725,5916.203857905569
RM-1,R10 RES3,183.3,185.65,82122.32127830668,83178.17969474207,1730.1987291776568
RM-1,R9 RES3,371.3,376.0,166869.54007564456,169015.00559090287,445.3398035037421
CMX-2,C2 COM1,16.45,16.45,6476.252503347423,6476.252503347423,5543.206930285452
RM-1,R9 RES3,258.5,260.85,115765.91705166394,117254.33598518535,5546.809912187533
RM-1,R9 RES3,376.0,380.7,168395.20431907097,170560.28551745904,5525.9524939080575
CMX-2,C2 COM1,21.150000000000002,21.150000000000002,8796.865440463534,8796.865440463534,5584.799963913582
RSA-5,R10A RES2,178.6,178.6,233912.50560566547,233912.50560566547,1399.0970038808625
RM-1,R9 RES3,169.20000000000002,171.55,76095.88444123423,77074.26009833584,395.7194082790089
CMX-2,C2 COM1,535.8000000000001,535.8000000000001,240928.8147040119,240928.8147040119,344.4955462051552
CMX-2,C2 COM1,305.5,305.5,137123.02170769556,137123.02170769556,1294.9372244579172
RSA-5,R10A RES2,65.8,65.8,86177.10193744971,86177.10193744971,479.3664084636754
CMX-1,C1 COM1,9.4,9.4,16962.103556544116,16962.103556544116,994.1748538783941
CMX-2,C2 COM1,7.050000000000001,7.050000000000001,2807.9875514943833,2807.9875514943833,4142.356845978471
CMX-1,C1 COM1,2.35,2.35,2250.5374642369375,2250.5374642369375,475.6610060105829
RSA-5,R10A RES2,61.1,61.1,81129.94185864026,81129.94185864026,1012.523156906701
CMX-1,C1 COM1,2.35,2.35,2416.9359764746187,2416.9359764746187,274.46619686212944
CMX-1,C1 COM1,2.35,2.35,2336.350187829184,2336.350187829184,269.46367556818996
RSA-5,C1 COM1,2.35,2.35,1675.933226670546,1891.0389017439165,457.0627358334925
CMX-1,C1 COM1,2.35,2.35,1861.3215572023798,1861.3215572023798,320.4340020846076
RSA-5,R10A RES2,68.15,68.15,90778.4047649038,90778.4047649038,415.04471010315945
CMX-1,C1 COM1,2.35,2.35,2189.522285230487,2189.522285230487,716.9667212823764
CMX-1,C1 COM1,2.35,2.35,2348.731788865551,2348.731788865551,411.54248133982793
CMX-1,C1 COM1,2.35,2.35,2570.373532165647,2570.373532165647,293.12509349349386
CMX-1,C1 COM1,2.35,2.35,2586.6799316144675,2586.6799316144675,738.030209346333
CMX-2,C2 COM1,16.45,16.45,6963.422283129379,6963.422283129379,4193.677299422406
RSA-5,R10A RES2,70.5,70.5,93921.07359509531,93921.07359509531,741.7183200605748
RM-1,R9 RES3,75.2,75.2,32863.65337335305,33286.18605958188,4228.621971624395
CMX-1,C1 COM1,2.35,2.35,2550.523147024496,2550.523147024496,387.5175995030124
RSA-5,R10A RES2,89.3,89.3,118217.65349699266,118217.65349699266,1401.6211255016926
CMX-2,C2 COM1,86.95,86.95,38284.73292503522,38284.73292503522,4294.234371685611
CMX-1,C1 COM1,2.35,2.35,5357.707341849984,5357.707341849984,1128.476960993635
RM-1,R9 RES3,277.3,279.65000000000003,124110.40054789693,125706.10569779847,4198.669143972682
CMX-2,C2 COM1,7.050000000000001,7.050000000000001,3135.8752949819864,3135.8752949819864,4164.207748880488
CMX-2,C2 COM1,9.4,9.4,3727.250261828502,3727.250261828502,4115.277938516169
RSA-5,R10A RES2,49.35,49.35,64763.292022263435,64763.292022263435,781.4926304021363
RM-1,R10 RES3,122.2,124.55000000000001,54832.12547237947,55537.10994273864,169.89210632850734
RM-1,R10 RES3,89.3,89.3,39584.36038989651,40093.30216633804,60.2003324398737
RM-1,R10 RES3,148.05,150.4,66320.89590797418,67173.59314107671,611.8443791141696
RM-1,R10 RES3,155.1,157.45000000000002,69724.9525343691,70621.41620981101,338.23102586560685
RSA-5,R10A RES2,23.5,23.5,31104.755176106453,31104.755176106453,727.0268504324621
RM-1,R10 RES3,239.70000000000002,242.05,107224.07832812524,108602.67362091545,414.76406974619715
RM-2,R13 RES4,51.7,112.80000000000001,23200.463908439466,49715.279803798854,103.17033683679217
RM-1,R10 RES3,51.7,51.7,22262.49517950719,22548.72726038657,728.737958122532
CMX-1,C1 COM1,7.050000000000001,7.050000000000001,11612.369256357551,11612.369256357551,151.41979749969107
CMX-2,C2 COM1,213.85,213.85,96103.94569169408,96103.94569169408,287.0450533600398
RSA-5,R10A RES2,25.85,25.85,35209.04078561101,35209.04078561101,737.2278258450422
CMX-2,C2 COM1,188.0,188.0,84295.33075484217,84295.33075484217,4132.521715418495
RSA-5,R10A RES2,25.85,25.85,35294.28169218093,35294.28169218093,997.3959855403216
RM-1,R10 RES3,195.05,197.4,87443.75017619127,88568.02696417087,4048.6308267720374
CMX-2,C2 COM1,35.25,35.25,15029.11671703962,15029.11671703962,3973.1243564145343
CMX-2,C2 COM1,178.6,178.6,79341.96568848759,79341.96568848759,4097.717272050877
CMX-1,C2 COM1,2.35,7.050000000000001,2444.199913102383,3055.2498913779787,724.0550951683208
RSA-5,R10A RES2,37.6,37.6,51225.83864574807,51225.83864574807,157.45108677587967
CMX-1,C1 COM1,2.35,2.35,2242.007174340969,2242.007174340969,558.8898435651417
CMX-1,C1 COM1,2.35,2.35,2564.475976670602,2564.475976670602,463.03157273816294
CMX-2,C2 COM1,21.150000000000002,21.150000000000002,8648.777608115754,8648.777608115754,1585.4904102697885
RSA-5,R10A RES2,56.400000000000006,56.400000000000006,76500.90768611903,76500.90768611903,725.7324855196939
RSA-5,R10A RES2,72.85000000000001,72.85000000000001,96955.94373748692,96955.94373748692,170.37179903113784
RM-1,R9 RES3,169.20000000000002,171.55,75632.73801745738,76605.15893482469,1493.3845661894352
CMX-1,C1 COM1,2.35,2.35,6645.1953851592225,6645.1953851592225,1394.9204365729183
RSA-5,R10A RES2,63.45,63.45,83925.10374440762,83925.10374440762,464.1812818135549
RM-1,R9 RES3,190.35,192.70000000000002,85599.22288347801,86699.78432055132,4090.9848552234707
CMX-1,C1 COM1,2.35,2.35,3463.1888397006974,3463.1888397006974,958.9605295515663
CMX-3,C3 COM5,1701.4,1701.4,764928.2621416397,764928.2621416397,2139.9750827021794
RM-1,R9 RES3,326.65000000000003,329.0,146158.71774917404,148037.90126309203,3968.5161741622283
RSA-3,R5 RES2,61.1,61.1,89863.42613681199,89863.42613681199,4151.297849177948
RSA-5,R10A RES2,65.8,65.8,87229.2296101641,87229.2296101641,554.0256257235671
CMX-2.5,C2 COM1,105.75,84.60000000000001,47586.784637990306,38069.42771039224,1558.4615441841815
RSA-3,R5 RES2,56.400000000000006,56.400000000000006,82417.25265333179,82417.25265333179,4026.430096189911
CMX-1,C1 COM1,2.35,2.35,4970.645689047909,4970.645689047909,298.3462098583658
RSA-5,R10A RES2,28.200000000000003,28.200000000000003,36832.56061785204,36832.56061785204,640.4914371302427
CMX-2,C2 COM1,44.65,44.65,19152.687180543075,19152.687180543075,719.701340518959
RSA-5,R10A RES2,56.400000000000006,56.400000000000006,75925.13057271793,75925.13057271793,584.9063081283049
RM-1,R10 RES3,28.200000000000003,28.200000000000003,11961.610931516989,12115.403072065066,423.80884929477094
RSA-5,R10A RES2,23.5,23.5,33426.79205520112,33426.79205520112,655.1952549831802
RM-4,R16 RES5,253.8,361.90000000000003,113335.03716645096,161907.1959520728,365.1890181698712
CMX-2,C2 COM1,103.4,103.4,45997.6867230298,45997.6867230298,338.4038008253952
CMX-1,C1 COM1,2.35,2.35,1557.780371083928,1557.780371083928,425.11096625329355
RSA-5,R10A RES2,37.6,37.6,50425.778702019285,50425.778702019285,623.3072368897863
RM-1,R10 RES3,68.15,68.15,29811.323587900228,30194.612034030375,144.96296014871214
RSA-5,R10A RES2,82.25,82.25,109868.86482772394,109868.86482772394,624.6329483386354
CMX-1,C1 COM1,9.4,9.4,16110.661883575931,16110.661883575931,385.19522930830385
RM-1,R10 RES3,213.85,216.20000000000002,95731.88411620785,96962.72262627339,287.20851314043614
RM-1,R10 RES3,162.15,164.5,72787.56993022913,73723.41011504637,735.7939058511294
RM-1,R10 RES3,190.35,195.05,85626.63604107508,86727.54993303177,407.5936786721358
CMX-1,C1 COM1,2.35,2.35,5182.603734114525,5182.603734114525,282.68464516927776
RSA-5,R10A RES2,9.4,9.4,12765.119856566436,12765.119856566436,487.5106661001942
CMX-1,C1 COM1,30.55,30.55,48315.579680656156,48315.579680656156,337.6216656658552
CMX-2,C2 COM1,84.60000000000001,84.60000000000001,37596.62927577147,37596.62927577147,165.1665343800384
RSA-5,R10A RES2,32.9,32.9,45636.720011707686,45636.720011707686,620.5719584456032
RSA-5,R10A RES2,79.9,79.9,105012.14173676267,105012.14173676267,616.0168606698171
RSA-5,R10A RES2,23.5,23.5,33301.522340467614,33301.522340467614,206.88765493598686
CMX-1,C1 COM1,63.45,63.45,95621.82928917033,95621.82928917033,305.5289815889503
RM-1,R10 RES3,47.0,47.0,20430.21301925672,20692.887186647164,345.0873456499913
RSA-5,R10A RES2,21.150000000000002,21.150000000000002,28860.104736258727,28860.104736258727,238.0517900087074
RSA-5,R10A RES2,4.7,4.7,7758.200522711318,7758.200522711318,422.84402543405673
CMX-1,C1 COM1,7.050000000000001,7.050000000000001,12836.19707212166,12836.19707212166,252.91004552167698
RSA-5,R10A RES2,23.5,23.5,31887.83700402189,31887.83700402189,277.1487473767028
RM-1,R10 RES3,150.4,152.75,67216.6280676657,68080.84185710712,153.80406205061718
RSA-5,R10A RES2,2.35,2.35,3427.950515083797,3427.950515083797,378.4805385877595
RM-1,R10 RES3,498.20000000000005,505.25,223467.9793289526,226341.13906318205,615.6401340386675
RM-1,R10 RES3,126.9,129.25,56574.37053504439,57301.7552990664,642.1547242985499
RSA-5,R10A RES2,18.8,18.8,27165.13507573193,27165.13507573193,693.0009840627221
RM-1,R10 RES3,63.45,65.8,28346.221732514397,28710.673154789583,126.8443482396276
CMX-1,C1 COM1,28.200000000000003,28.200000000000003,42224.723060848795,42224.723060848795,306.219424550885
RM-1,R9 RES3,185.65,188.0,83356.97937351964,84428.7119654649,4571.706002500644
CMX-2,C2 COM1,418.3,418.3,187817.43684674735,187817.43684674735,4596.351575001897
CMX-2,C2 COM1,9.4,9.4,4224.250045173643,4224.250045173643,4642.002846807941
RSA-3,R5 RES2,84.60000000000001,84.60000000000001,122942.54934957661,122942.54934957661,4645.300869272747
RM-1,R9 RES3,164.5,166.85,73841.14748380934,74790.53366574405,4642.517785142456
RSA-3,R5 RES2,32.9,32.9,47382.226925597606,47382.226925597606,4629.589822346471
CMX-2,C2 COM1,9.4,9.4,3251.6105645599077,3251.6105645599077,4642.446740714329
RM-1,R9 RES3,434.75,439.45,195122.97332638298,197631.6972691508,4645.62615353326
RM-1,R9 RES3,96.35000000000001,98.7,43297.853706166126,43854.54039667398,4683.9610557070355
CMX-2,C2 COM1,538.15,538.15,241723.88255908014,241723.88255908014,4699.007810681387
CMX-2,C2 COM1,7.050000000000001,7.050000000000001,3158.19870404192,3158.19870404192,4675.888579246318
RSA-3,R5 RES2,58.75,58.75,85877.03386775126,85877.03386775126,4693.767538058859
RSA-3,R5 RES2,110.45,110.45,160534.98297810723,160534.98297810723,4740.471378053967
ICMX,G2 IND3,1153.8500000000001,0.0,518781.4876768328,518781.4876768328,4715.700710600409
CMX-2,C2 COM1,9.4,9.4,3325.1982470740013,3325.1982470740013,4751.198154022834
CMX-2,C2 COM1,7.050000000000001,7.050000000000001,3025.784311896684,3025.784311896684,4784.062432540853
RM-1,R10 RES3,162.15,164.5,72524.17703953484,73456.63074432888,4836.192672455951
I-1,G2 IND3,0.0,0.0,2245858.6423497973,4990796.98299955,5053.148803518538
I-2,G2 IND3,0.0,0.0,1584291.5835330132,1584291.5835330132,2024.047484174367
I-2,G2 IND3,0.0,0.0,10109436.417643508,10109436.417643508,2048.652057641527
RM-1,R9 RES3,333.7,338.40000000000003,149365.32177949266,151285.73305951472,586.1320315481047
RSA-5,R10A RES2,430.05,430.05,561596.0872130659,561596.0872130659,1434.5270147990866
I-3,LR IND4,0.0,0.0,68655278.0936097,68655278.0936097,3420.3187210085543
RM-1,R9 RES3,235.0,237.35000000000002,105298.80122290464,106652.64295291346,5474.2848994767355
RSA-1,R3 RES2,16.45,16.45,34317.72462687313,34317.72462687313,8039.023392880116
RSA-2,R4 RES2,70.5,70.5,116058.18066608997,116058.18066608997,4358.008590178333
RSA-2,R4 RES2,129.25,129.25,208328.19753797684,208328.19753797684,8679.492229300497
RSD-1,R1 RES1,51.7,51.7,232209.83944369463,232209.83944369463,5389.362113588611
CMX-2,C2 COM1,14.100000000000001,14.100000000000001,5672.679182537842,5672.679182537842,1115.754366992594
CMX-2,C2 COM1,749.65,749.65,336906.34642844595,336906.34642844595,1550.9545212200937
RM-1,R10 RES3,61.1,61.1,26555.645192205273,26897.07491610506,1782.0686807777097
RM-1,R9 RES3,265.55,270.25,119138.81299400699,120670.5977325014,1037.1111383633452
CMX-1,C1 COM1,2.35,2.35,1591.45256732063,1591.45256732063,1820.3363076525009
CMX-2,C2 COM1,9.4,9.4,3366.8992522062535,3366.8992522062535,1829.948178779627
I-2,G2 IND3,0.0,0.0,20138.6719218181,20138.6719218181,1803.4363280419007
RM-1,R9 RES3,152.75,155.1,68015.2668230407,68889.74882505124,1480.1313110162814
CMX-2,C2 COM1,9.4,9.4,3650.886819204035,3650.886819204035,1830.5955281554675
RSA-5,R10A RES2,37.6,37.6,49426.490071260545,49426.490071260545,1971.2844593887462
RSA-5,R9A RES2,274.95,274.95,359496.99618203525,359496.99618203525,1239.2045341798578
CMX-3,C3 COM5,1487.55,1487.55,669088.5780666124,669088.5780666124,21.604761857293393
RM-1,R9 RES3,77.55,77.55,33998.144267883385,34435.26326561332,269.14312653644805
RM-2,R13 RES4,133.95000000000002,284.35,59651.30648643277,127824.22818521305,92.5676507232194
CMX-2,C2 COM1,324.3,324.3,145157.7586353045,145157.7586353045,269.89897664394124
RM-1,R9 RES3,42.300000000000004,42.300000000000004,18370.99516940095,18607.193678721822,385.55967825819727
CMX-3,C3 COM5,813.1,813.1,365564.3926586404,365564.3926586404,341.1832316153119
RM-1,R9 RES3,133.95000000000002,136.3,59778.40682469239,60546.98634100986,112.78860210820037
CMX-1,C1 COM1,2.35,2.35,5057.187691798872,5057.187691798872,353.3434547081711
CMX-1,C1 COM1,2.35,2.35,3690.5925202254,3690.5925202254,320.8103141224051
CMX-1,C1 COM1,2.35,2.35,4948.837278057146,4948.837278057146,354.22848655727563
RSA-5,R10A RES2,47.0,47.0,63399.14522376315,63399.14522376315,123.65314924671043
RTA-1,R5A RES3,192.70000000000002,192.70000000000002,141209.95581855587,141209.95581855587,206.22187823690214
CMX-2,R10 RES3,279.65000000000003,197.4,125099.34193655275,88695.4334330159,232.87797822802276
RM-1,R10 RES3,32.9,32.9,14374.178442865259,14558.989308559245,289.89092619133925
CMX-2,C2 COM1,143.35,143.35,63923.630399507485,63923.630399507485,261.47489453649007
RSA-5,R9A RES2,30.55,30.55,41460.29263396237,41460.29263396237,286.3253088554227
RSA-5,R10A RES2,28.200000000000003,28.200000000000003,39811.88855966787,39811.88855966787,104.2379520566918
CMX-3,R10 RES3,336.05,119.85000000000001,150768.71724913406,53447.51026481802,304.8458815663386
RM-1,R10 RES3,364.25,368.95,163487.06044827716,165589.03693975502,186.62682570804125
RM-1,R10 RES3,159.8,162.15,71347.6833783284,72265.01073604978,400.0504810945981
RSA-5,R10A RES2,32.9,32.9,43454.696887151484,43454.696887151484,184.26393220522343
RSA-5,R9A RES2,423.0,423.0,553160.1154741314,553160.1154741314,1338.3443707951847
CMX-2,C2 COM1,225.60000000000002,225.60000000000002,101122.93049229404,101122.93049229404,1539.6900191086395
CMX-2,C2 COM1,65.8,65.8,29387.914948028712,29387.914948028712,1373.8281775610803
RM-1,R9 RES3,265.55,270.25,119268.15086554422,120801.5985195298,1052.3377101510555
RM-1,R10 RES3,105.75,108.10000000000001,47462.03440535815,48072.260561998475,1998.1420034108535
CMX-2,C2 COM1,7.050000000000001,7.050000000000001,2870.579883639045,2870.579883639045,1486.3227473907837
CMX-2,C2 COM1,21.150000000000002,21.150000000000002,8956.52776094409,8956.52776094409,1776.3014003393914
CMX-2,C2 COM1,18.8,18.8,7471.677778453547,7471.677778453547,1835.5260897560872
RM-1,R9 RES3,289.05,291.40000000000003,129132.63085289678,130792.90753529119,1698.4216466115734
CMX-2,C2 COM1,75.2,75.2,32832.469995146545,32832.469995146545,1367.7684953024302
CMX-2,C2 COM1,101.05,101.05,44692.83253189052,44692.83253189052,1513.1732920958345
RM-1,R9 RES3,129.25,131.6,57859.27848037966,58603.18348941313,1777.1565278192913
CMX-2,C2 COM1,11.75,11.75,5145.231186648489,5145.231186648489,1119.019415376663
RM-1,R10 RES3,51.7,51.7,22882.893722248533,23177.102355820305,1519.3185753124503
RM-1,R9 RES3,75.2,77.55,33554.29822458545,33985.710630330126,1464.31705021851
RM-1,R9 RES3,460.6,465.3,206545.81277956231,209201.40180101385,1219.9768117249018
RSA-5,R10A RES2,58.75,58.75,77879.75180371686,77879.75180371686,6735.276710077674
RSA-5,R9A RES2,206.8,206.8,271139.8819952891,271139.8819952891,6551.122213977607
CMX-2.5,C2 COM1,56.400000000000006,44.65,24588.32152981413,19670.657223851304,2672.659446733724
RSA-5,R9A RES2,58.75,58.75,78910.3096329507,78910.3096329507,3371.204963115001
IRMX,L5 IND1,773.15,773.15,347350.40571759566,347350.40571759566,6180.533567904433
RSA-3,R5 RES2,82.25,82.25,118649.3543431957,118649.3543431957,2702.1762987293178
RSA-5,R9A RES2,138.65,138.65,182836.37498027273,182836.37498027273,1407.389774375702
CMX-2.5,C1 COM1,115.15,21.150000000000002,50854.34487741327,32546.780721544492,3098.237337047444
